일자, 영업소명, 방향구분,영업소코드, 기점종점방향구분코드, 당일교통량, 전주교통량, 전전주교통량, 전월평균교통량, 전년동주교통량, 전년평균교통량
20180713,동서울,지방방향,4,3,79044,77262,76356,70267,76662,67782
20180714,동서울,서울방향,4,2,70535,70865,67728,68015,65778,66312
20180714,동서울,지방방향,4,3,76036,80316,73121,70267,69021,67782
20180715,동서울,서울방향,4,2,69867,69940,53926,68015,63439,66312
20180715,동서울,지방방향,4,3,60710,58351,47128,70267,54132,67782
20180716,동서울,서울방향,4,2,65269,60309,53536,68015,63870,66312
20180716,동서울,지방방향,4,3,71099,65486,58288,70267,68076,67782
20180717,동서울,서울방향,4,2,64784,61328,60072,68015,65701,66312
20180717,동서울,지방방향,4,3,63342,63007,63574,70267,66517,67782
20180718,동서울,서울방향,4,2,64436,64880,64121,68015,67057,66312
20180718,동서울,지방방향,4,3,67449,66436,66049,70267,65922,67782
20180719,동서울,서울방향,4,2,66639,67107,66041,68015,64120,66312
20180719,동서울,지방방향,4,3,67073,67956,67178,70267,64158,67782
20180720,동서울,서울방향,4,2,73144,73549,72521,68015,65003,66312
20180720,동서울,지방방향,4,3,78958,79044,77262,70267,78512,67782
20180721,동서울,서울방향,4,2,69091,70535,70865,68015,69970,66312
20180721,동서울,지방방향,4,3,75217,76036,80316,70267,75014,67782
20180722,동서울,서울방향,4,2,67760,69867,69940,68015,61975,66312
20180722,동서울,지방방향,4,3,60044,60710,58351,70267,52894,67782
20180723,동서울,서울방향,4,2,64938,65269,60309,68015,65408,66312
20180723,동서울,지방방향,4,3,72631,71099,65486,70267,68339,67782
20180724,동서울,서울방향,4,2,65761,64784,61328,68015,13764,66312
20180724,동서울,지방방향,4,3,68631,63342,63007,70267,66528,67782
20180725,동서울,서울방향,4,2,66856,64436,64880,68015,13836,66312
20180725,동서울,지방방향,4,3,68615,67449,66436,70267,69485,67782
20180726,동서울,서울방향,4,2,68011,66639,67107,68015,69474,66312
20180726,동서울,지방방향,4,3,71849,67073,67956,70267,71905,67782
20180727,동서울,서울방향,4,2,75623,73144,73549,68015,74760,66312
20180727,동서울,지방방향,4,3,81180,78958,79044,70267,80325,67782
20180728,동서울,서울방향,4,2,68795,69091,70535,68015,71479,66312
20180728,동서울,지방방향,4,3,78941,75217,76036,70267,80335,67782
20180729,동서울,서울방향,4,2,67276,67760,69867,68015,72021,66312
20180729,동서울,지방방향,4,3,63112,60044,60710,70267,68806,67782
20180730,동서울,서울방향,4,2,71318,64938,65269,68015,73541,66312
20180730,동서울,지방방향,4,3,76311,72631,71099,70267,71227,67782
20180731,동서울,서울방향,4,2,69178,65761,64784,68015,72709,66312
20180731,동서울,지방방향,4,3,73594,68631,63342,70267,75212,67782
20180801,동서울,서울방향,4,2,69040,66856,64436,66692,72800,66312
20180801,동서울,지방방향,4,3,79315,68615,67449,68866,78114,67782
20180802,동서울,서울방향,4,2,67249,68011,66639,66692,65664,66312
20180802,동서울,지방방향,4,3,73800,71849,67073,68866,77603,67782
20180803,동서울,서울방향,4,2,72662,75623,73144,66692,75538,66312
20180803,동서울,지방방향,4,3,80066,81180,78958,68866,85965,67782
20180804,동서울,서울방향,4,2,71723,68795,69091,66692,74833,66312
20180804,동서울,지방방향,4,3,74269,78941,75217,68866,74727,67782
20180805,동서울,서울방향,4,2,73342,67276,67760,66692,75180,66312
20180805,동서울,지방방향,4,3,61207,63112,60044,68866,62846,67782
20180806,동서울,서울방향,4,2,69404,71318,64938,66692,70504,66312
20180806,동서울,지방방향,4,3,71630,76311,72631,68866,75610,67782
20180807,동서울,서울방향,4,2,69044,69178,65761,66692,69853,66312
20180807,동서울,지방방향,4,3,66030,73594,68631,68866,67730,67782
20180808,동서울,서울방향,4,2,67758,69040,66856,66692,70880,66312
20180808,동서울,지방방향,4,3,67495,79315,68615,68866,72474,67782
20180809,동서울,서울방향,4,2,67372,67249,68011,66692,69326,66312
20180809,동서울,지방방향,4,3,67243,73800,71849,68866,73186,67782
20180810,동서울,서울방향,4,2,73921,72662,75623,66692,75281,66312
20180810,동서울,지방방향,4,3,79265,80066,81180,68866,84613,67782
20180811,동서울,서울방향,4,2,68429,71723,68795,66692,71860,66312
20180811,동서울,지방방향,4,3,77670,74269,78941,68866,76439,67782
20180812,동서울,서울방향,4,2,67204,73342,67276,66692,73639,66312
20180812,동서울,지방방향,4,3,61875,61207,63112,68866,67992,67782
20180813,동서울,서울방향,4,2,69367,69404,71318,66692,75677,66312
20180813,동서울,지방방향,4,3,74740,71630,76311,68866,75707,67782
20180814,동서울,서울방향,4,2,74775,69044,69178,66692,62449,66312
20180814,동서울,지방방향,4,3,74209,66030,73594,68866,55833,67782
20180815,동서울,서울방향,4,2,63756,67758,69040,66692,66474,66312
20180815,동서울,지방방향,4,3,65317,67495,79315,68866,71391,67782
20180816,동서울,서울방향,4,2,67179,67372,67249,66692,67749,66312
20180816,동서울,지방방향,4,3,70230,67243,73800,68866,68774,67782
20180817,동서울,서울방향,4,2,74156,73921,72662,66692,72430,66312
20180817,동서울,지방방향,4,3,77935,79265,80066,68866,77847,67782
20180818,동서울,서울방향,4,2,71193,68429,71723,66692,72670,66312
20180818,동서울,지방방향,4,3,76595,77670,74269,68866,78489,67782
20180819,동서울,서울방향,4,2,69397,67204,73342,66692,64288,66312
20180819,동서울,지방방향,4,3,59470,61875,61207,68866,54495,67782
20180820,동서울,서울방향,4,2,67249,69367,69404,66692,63643,66312
20180820,동서울,지방방향,4,3,73448,74740,71630,68866,70241,67782
20180821,동서울,서울방향,4,2,67485,74775,69044,66692,68328,66312
20180821,동서울,지방방향,4,3,68591,74209,66030,68866,70942,67782
20180822,동서울,서울방향,4,2,68313,63756,67758,66692,64680,66312
20180822,동서울,지방방향,4,3,68669,65317,67495,68866,65510,67782
20180823,동서울,서울방향,4,2,57654,67179,67372,66692,64604,66312
20180823,동서울,지방방향,4,3,57064,70230,67243,68866,63939,67782
20180824,동서울,서울방향,4,2,57990,74156,73921,66692,74577,66312
20180824,동서울,지방방향,4,3,59407,77935,79265,68866,81036,67782
20180825,동서울,서울방향,4,2,72423,71193,68429,66692,76358,66312
20180825,동서울,지방방향,4,3,82302,76595,77670,68866,80918,67782
20180826,동서울,서울방향,4,2,69573,69397,67204,66692,73246,66312
20180826,동서울,지방방향,4,3,65359,59470,61875,68866,68079,67782
20180827,동서울,서울방향,4,2,62385,67249,69367,66692,66495,66312
20180827,동서울,지방방향,4,3,67694,73448,74740,68866,74205,67782
20180828,동서울,서울방향,4,2,59872,67485,74775,66692,67982,66312
20180828,동서울,지방방향,4,3,63775,68591,74209,68866,66737,67782
20180829,동서울,서울방향,4,2,59487,68313,63756,66692,69296,66312
20180829,동서울,지방방향,4,3,60826,68669,65317,68866,63729,67782
20180830,동서울,서울방향,4,2,62424,57654,67179,66692,68147,66312
20180830,동서울,지방방향,4,3,64166,57064,70230,68866,68202,67782
20180831,동서울,서울방향,4,2,72242,57990,74156,66692,72441,66312
20180831,동서울,지방방향,4,3,73049,59407,77935,68866,77535,67782
20180901,동서울,서울방향,4,2,71494,72423,71193,67873,75196,66312
20180901,동서울,지방방향,4,3,81829,82302,76595,69764,76825,67782
20180902,동서울,서울방향,4,2,14455,69573,69397,67873,71296,66312
20180902,동서울,지방방향,4,3,69177,65359,59470,69764,66486,67782
20180903,동서울,서울방향,4,2,61503,62385,67249,67873,62921,66312
20180903,동서울,지방방향,4,3,68511,67694,73448,69764,70706,67782
20180904,동서울,서울방향,4,2,63908,59872,67485,67873,65133,66312
20180904,동서울,지방방향,4,3,68630,63775,68591,69764,65755,67782
20180905,동서울,서울방향,4,2,66519,59487,68313,67873,64393,66312
20180905,동서울,지방방향,4,3,70172,60826,68669,69764,67764,67782
20180906,동서울,서울방향,4,2,68257,62424,57654,67873,63268,66312
20180906,동서울,지방방향,4,3,70581,64166,57064,69764,69555,67782
20180907,동서울,서울방향,4,2,72811,72242,57990,67873,73113,66312
20180907,동서울,지방방향,4,3,80599,73049,59407,69764,77581,67782
20180908,동서울,서울방향,4,2,74087,71494,72423,67873,74596,66312
20180908,동서울,지방방향,4,3,84321,81829,82302,69764,80601,67782
20180909,동서울,서울방향,4,2,75222,14455,69573,67873,72695,66312
20180909,동서울,지방방향,4,3,73924,69177,65359,69764,68148,67782
20180910,동서울,서울방향,4,2,69690,61503,62385,67873,62863,66312
20180910,동서울,지방방향,4,3,75117,68511,67694,69764,68152,67782
20180911,동서울,서울방향,4,2,68416,63908,59872,67873,64829,66312
20180911,동서울,지방방향,4,3,67740,68630,63775,69764,68730,67782
20180912,동서울,서울방향,4,2,67249,66519,59487,67873,67531,66312
20180912,동서울,지방방향,4,3,68546,70172,60826,69764,64769,67782
20180913,동서울,서울방향,4,2,71643,68257,62424,67873,69144,66312
20180913,동서울,지방방향,4,3,73901,70581,64166,69764,70165,67782
20180914,동서울,서울방향,4,2,75834,72811,72242,67873,75063,66312
20180914,동서울,지방방향,4,3,80507,80599,73049,69764,80748,67782
20180915,동서울,서울방향,4,2,75589,74087,71494,67873,76973,66312
20180915,동서울,지방방향,4,3,76915,84321,81829,69764,79896,67782
20180916,동서울,서울방향,4,2,69749,75222,14455,67873,73947,66312
20180916,동서울,지방방향,4,3,69800,73924,69177,69764,72104,67782
20180917,동서울,서울방향,4,2,12594,69690,61503,67873,69107,66312
20180917,동서울,지방방향,4,3,76270,75117,68511,69764,73616,67782
20180918,동서울,서울방향,4,2,71117,68416,63908,67873,69054,66312
20180918,동서울,지방방향,4,3,72749,67740,68630,69764,71821,67782
20180919,동서울,서울방향,4,2,72473,67249,66519,67873,67332,66312
20180919,동서울,지방방향,4,3,73934,68546,70172,69764,72598,67782
20180920,동서울,서울방향,4,2,71864,71643,68257,67873,70702,66312
20180920,동서울,지방방향,4,3,71282,73901,70581,69764,65507,67782
20180921,동서울,서울방향,4,2,70556,75834,72811,67873,76274,66312
20180921,동서울,지방방향,4,3,79067,80507,80599,69764,82093,67782
20180922,동서울,서울방향,4,2,56617,75589,74087,67873,77842,66312
20180922,동서울,지방방향,4,3,93251,76915,84321,69764,77862,67782
20180923,동서울,서울방향,4,2,60157,69749,75222,67873,73870,66312
20180923,동서울,지방방향,4,3,91792,69800,73924,69764,70314,67782
20180924,동서울,서울방향,4,2,79867,12594,69690,67873,70306,66312
20180924,동서울,지방방향,4,3,90485,76270,75117,69764,75594,67782
20180925,동서울,서울방향,4,2,95545,71117,68416,67873,71000,66312
20180925,동서울,지방방향,4,3,62530,72749,67740,69764,71033,67782
20180926,동서울,서울방향,4,2,85774,72473,67249,67873,70241,66312
20180926,동서울,지방방향,4,3,55023,73934,68546,69764,72039,67782
20180927,동서울,서울방향,4,2,66802,71864,71643,67873,72020,66312
20180927,동서울,지방방향,4,3,67866,71282,73901,69764,74261,67782
20180928,동서울,서울방향,4,2,70641,70556,75834,67873,73641,66312
20180928,동서울,지방방향,4,3,70784,79067,80507,69764,69246,67782
20180929,동서울,서울방향,4,2,67158,56617,75589,67873,65919,66312
20180929,동서울,지방방향,4,3,69597,93251,76915,69764,76741,67782
20180930,동서울,서울방향,4,2,58166,60157,69749,67873,56911,66312
20180930,동서울,지방방향,4,3,56337,91792,69800,69764,71982,67782
20181001,동서울,서울방향,4,2,64024,79867,12594,64801,64495,66312
20181001,동서울,지방방향,4,3,71060,90485,76270,72661,87605,67782
20181002,동서울,서울방향,4,2,70337,95545,71117,64801,65063,66312
20181002,동서울,지방방향,4,3,70798,62530,72749,72661,82798,67782
20181003,동서울,서울방향,4,2,62530,85774,72473,64801,79743,66312
20181003,동서울,지방방향,4,3,61960,55023,73934,72661,82150,67782
20181004,동서울,서울방향,4,2,68110,66802,71864,64801,90187,66312
20181004,동서울,지방방향,4,3,70332,67866,71282,72661,71185,67782
20181005,동서울,서울방향,4,2,72518,70641,70556,64801,89372,66312
20181005,동서울,지방방향,4,3,68205,70784,79067,72661,62789,67782
20181006,동서울,서울방향,4,2,58777,67158,56617,64801,80770,66312
20181006,동서울,지방방향,4,3,62204,69597,93251,72661,60509,67782
20181007,동서울,서울방향,4,2,63524,58166,60157,64801,73537,66312
20181007,동서울,지방방향,4,3,68969,56337,91792,72661,55054,67782
20181008,동서울,서울방향,4,2,73146,64024,79867,64801,59939,66312
20181008,동서울,지방방향,4,3,79947,71060,90485,72661,56886,67782
20181009,동서울,서울방향,4,2,69171,70337,95545,64801,59848,66312
20181009,동서울,지방방향,4,3,65658,70798,62530,72661,61932,67782
20181010,동서울,서울방향,4,2,67112,62530,85774,64801,62788,66312
20181010,동서울,지방방향,4,3,69823,61960,55023,72661,62726,67782
20181011,동서울,서울방향,4,2,68579,68110,66802,64801,67328,66312
20181011,동서울,지방방향,4,3,69050,70332,67866,72661,66068,67782
20181012,동서울,서울방향,4,2,76124,72518,70641,64801,74766,66312
20181012,동서울,지방방향,4,3,77701,68205,70784,72661,73515,67782
20181013,동서울,서울방향,4,2,74430,58777,67158,64801,73345,66312
20181013,동서울,지방방향,4,3,81223,62204,69597,72661,75688,67782
20181014,동서울,서울방향,4,2,70867,63524,58166,64801,64580,66312
20181014,동서울,지방방향,4,3,66539,68969,56337,72661,62821,67782
20181015,동서울,서울방향,4,2,66478,73146,64024,64801,64254,66312
20181015,동서울,지방방향,4,3,71097,79947,71060,72661,71985,67782
20181016,동서울,서울방향,4,2,67665,69171,70337,64801,59483,66312
20181016,동서울,지방방향,4,3,68198,65658,70798,72661,69477,67782
20181017,동서울,서울방향,4,2,66900,67112,62530,64801,63145,66312
20181017,동서울,지방방향,4,3,70615,69823,61960,72661,64745,67782
20181018,동서울,서울방향,4,2,70081,68579,68110,64801,67598,66312
20181018,동서울,지방방향,4,3,70366,69050,70332,72661,70049,67782
20181019,동서울,서울방향,4,2,74558,76124,72518,64801,75495,66312
20181019,동서울,지방방향,4,3,79435,77701,68205,72661,78492,67782
20181020,동서울,서울방향,4,2,75619,74430,58777,64801,75818,66312
20181020,동서울,지방방향,4,3,82168,81223,62204,72661,80657,67782
20181021,동서울,서울방향,4,2,72204,70867,63524,64801,70988,66312
20181021,동서울,지방방향,4,3,68857,66539,68969,72661,69357,67782
20181022,동서울,서울방향,4,2,67560,66478,73146,64801,61864,66312
20181022,동서울,지방방향,4,3,71505,71097,79947,72661,74286,67782
20181023,동서울,서울방향,4,2,66733,67665,69171,64801,62120,66312
20181023,동서울,지방방향,4,3,65834,68198,65658,72661,67554,67782
20181024,동서울,서울방향,4,2,67415,66900,67112,64801,58882,66312
20181024,동서울,지방방향,4,3,69022,70615,69823,72661,65717,67782
20181025,동서울,서울방향,4,2,70113,70081,68579,64801,64301,66312
20181025,동서울,지방방향,4,3,70690,70366,69050,72661,71906,67782
20181026,동서울,서울방향,4,2,71707,74558,76124,64801,75107,66312
20181026,동서울,지방방향,4,3,72793,79435,77701,72661,70770,67782
20181027,동서울,서울방향,4,2,74883,75619,74430,64801,75018,66312
20181027,동서울,지방방향,4,3,80961,82168,81223,72661,76638,67782
20181028,동서울,서울방향,4,2,69743,72204,70867,64801,72278,66312
20181028,동서울,지방방향,4,3,63283,68857,66539,72661,66766,67782
20181029,동서울,서울방향,4,2,66415,67560,66478,64801,65476,66312
20181029,동서울,지방방향,4,3,72384,71505,71097,72661,72391,67782
20181030,동서울,서울방향,4,2,67961,66733,67665,64801,64548,66312
20181030,동서울,지방방향,4,3,68912,65834,68198,72661,68629,67782
20181031,동서울,서울방향,4,2,65407,67415,66900,64801,65945,66312
20181031,동서울,지방방향,4,3,67439,69022,70615,72661,65414,67782
20181101,동서울,서울방향,4,2,65171,70113,70081,69054,62844,66312
20181101,동서울,지방방향,4,3,68544,70690,70366,70871,68929,67782
20181102,동서울,서울방향,4,2,74202,71707,74558,69054,73843,66312
20181102,동서울,지방방향,4,3,79774,72793,79435,70871,74686,67782
20181103,동서울,서울방향,4,2,72490,74883,75619,69054,75789,66312
20181103,동서울,지방방향,4,3,79951,80961,82168,70871,79544,67782
20181104,동서울,서울방향,4,2,70528,69743,72204,69054,70863,66312
20181104,동서울,지방방향,4,3,68956,63283,68857,70871,69900,67782
20181105,동서울,서울방향,4,2,62408,66415,67560,69054,66181,66312
20181105,동서울,지방방향,4,3,71025,72384,71505,70871,70992,67782
20181106,동서울,서울방향,4,2,67344,67961,66733,69054,60738,66312
20181106,동서울,지방방향,4,3,68639,68912,65834,70871,61639,67782
20181107,동서울,서울방향,4,2,65880,65407,67415,69054,62971,66312
20181107,동서울,지방방향,4,3,65701,67439,69022,70871,62931,67782
20181108,동서울,서울방향,4,2,61039,65171,70113,69054,64135,66312
20181108,동서울,지방방향,4,3,60949,68544,70690,70871,57888,67782
20181109,동서울,서울방향,4,2,73480,74202,71707,69054,65043,66312
20181109,동서울,지방방향,4,3,80100,79774,72793,70871,75849,67782
20181110,동서울,서울방향,4,2,73947,72490,74883,69054,75299,66312
20181110,동서울,지방방향,4,3,82653,79951,80961,70871,81287,67782
20181111,동서울,서울방향,4,2,71901,70528,69743,69054,71304,66312
20181111,동서울,지방방향,4,3,68223,68956,63283,70871,68804,67782
20181112,동서울,서울방향,4,2,66442,62408,66415,69054,60744,66312
20181112,동서울,지방방향,4,3,68850,71025,72384,70871,60109,67782
20181113,동서울,서울방향,4,2,66807,67344,67961,69054,60739,66312
20181113,동서울,지방방향,4,3,68334,68639,68912,70871,65860,67782
20181114,동서울,서울방향,4,2,67135,65880,65407,69054,57794,66312
20181114,동서울,지방방향,4,3,68306,65701,67439,70871,60863,67782
20181115,동서울,서울방향,4,2,69046,61039,65171,69054,60089,66312
20181115,동서울,지방방향,4,3,70982,60949,68544,70871,56113,67782
20181116,동서울,서울방향,4,2,76331,73480,74202,69054,73067,66312
20181116,동서울,지방방향,4,3,80978,80100,79774,70871,73405,67782
20181117,동서울,서울방향,4,2,75209,73947,72490,69054,74310,66312
20181117,동서울,지방방향,4,3,81738,82653,79951,70871,82182,67782
20181118,동서울,서울방향,4,2,72704,71901,70528,69054,70496,66312
20181118,동서울,지방방향,4,3,70046,68223,68956,70871,66176,67782
20181119,동서울,서울방향,4,2,67040,66442,62408,69054,58607,66312
20181119,동서울,지방방향,4,3,71798,68850,71025,70871,64936,67782
20181120,동서울,서울방향,4,2,66902,66807,67344,69054,63230,66312
20181120,동서울,지방방향,4,3,67766,68334,68639,70871,62383,67782
20181121,동서울,서울방향,4,2,64103,67135,65880,69054,64476,66312
20181121,동서울,지방방향,4,3,65661,68306,65701,70871,64556,67782
20181122,동서울,서울방향,4,2,67468,69046,61039,69054,63607,66312
20181122,동서울,지방방향,4,3,68103,70982,60949,70871,65602,67782
20181123,동서울,서울방향,4,2,74479,76331,73480,69054,63045,66312
20181123,동서울,지방방향,4,3,80243,80978,80100,70871,71200,67782
20181124,동서울,서울방향,4,2,61169,75209,73947,69054,68184,66312
20181124,동서울,지방방향,4,3,65399,81738,82653,70871,74434,67782
20181125,동서울,서울방향,4,2,68548,72704,71901,69054,68884,66312
20181125,동서울,지방방향,4,3,63267,70046,68223,70871,64951,67782
20181126,동서울,서울방향,4,2,64879,67040,66442,69054,55855,66312
20181126,동서울,지방방향,4,3,70978,71798,68850,70871,66009,67782
20181127,동서울,서울방향,4,2,65497,66902,66807,69054,55617,66312
20181127,동서울,지방방향,4,3,66469,67766,68334,70871,61033,67782
20181128,동서울,서울방향,4,2,65228,64103,67135,69054,62254,66312
20181128,동서울,지방방향,4,3,65614,65661,68306,70871,60399,67782
20181129,동서울,서울방향,4,2,65978,67468,69046,69054,52621,66312
20181129,동서울,지방방향,4,3,66230,68103,70982,70871,60895,67782
20181130,동서울,서울방향,4,2,72088,74479,76331,69054,59061,66312
20181130,동서울,지방방향,4,3,75101,80243,80978,70871,66658,67782
20181201,동서울,서울방향,4,2,70127,61169,75209,68514,71520,66312
20181201,동서울,지방방향,4,3,79689,65399,81738,71012,76889,67782
20181202,동서울,서울방향,4,2,68147,68548,72704,68514,65941,66312
20181202,동서울,지방방향,4,3,61882,63267,70046,71012,60240,67782
20181203,동서울,서울방향,4,2,58897,64879,67040,68514,52042,66312
20181203,동서울,지방방향,4,3,63646,70978,71798,71012,64205,67782
20181204,동서울,서울방향,4,2,61095,65497,66902,68514,58168,66312
20181204,동서울,지방방향,4,3,63357,66469,67766,71012,58920,67782
20181205,동서울,서울방향,4,2,63242,65228,64103,68514,55639,66312
20181205,동서울,지방방향,4,3,64255,65614,65661,71012,56953,67782
20181206,동서울,서울방향,4,2,64569,65978,67468,68514,58805,66312
20181206,동서울,지방방향,4,3,65112,66230,68103,71012,56787,67782
20181207,동서울,서울방향,4,2,70432,72088,74479,68514,66955,66312
20181207,동서울,지방방향,4,3,70593,75101,80243,71012,57317,67782
20181208,동서울,서울방향,4,2,66025,70127,61169,68514,68871,66312
20181208,동서울,지방방향,4,3,69189,79689,65399,71012,72943,67782
20181209,동서울,서울방향,4,2,60866,68147,68548,68514,53848,66312
20181209,동서울,지방방향,4,3,55381,61882,63267,71012,49811,67782
20181210,동서울,서울방향,4,2,60667,58897,64879,68514,57171,66312
20181210,동서울,지방방향,4,3,65388,63646,70978,71012,62875,67782
20181211,동서울,서울방향,4,2,61253,61095,65497,68514,58823,66312
20181211,동서울,지방방향,4,3,61518,63357,66469,71012,59497,67782
20181212,동서울,서울방향,4,2,61896,63242,65228,68514,59683,66312
20181212,동서울,지방방향,4,3,61642,64255,65614,71012,59999,67782
20181213,동서울,서울방향,4,2,58915,64569,65978,68514,59495,66312
20181213,동서울,지방방향,4,3,58709,65112,66230,71012,61696,67782
20181214,동서울,서울방향,4,2,69712,70432,72088,68514,70367,66312
20181214,동서울,지방방향,4,3,70566,70593,75101,71012,70001,67782
20181215,동서울,서울방향,4,2,68774,66025,70127,68514,68079,66312
20181215,동서울,지방방향,4,3,71505,69189,79689,71012,70297,67782
20181216,동서울,서울방향,4,2,59087,60866,68147,68514,58559,66312
20181216,동서울,지방방향,4,3,54985,55381,61882,71012,58525,67782
20181217,동서울,서울방향,4,2,60959,60667,58897,68514,48801,66312
20181217,동서울,지방방향,4,3,66413,65388,63646,71012,50976,67782
20181218,동서울,서울방향,4,2,63617,61253,61095,68514,57547,66312
20181218,동서울,지방방향,4,3,63327,61518,63357,71012,59797,67782
20181219,동서울,서울방향,4,2,62047,61896,63242,68514,57114,66312
20181219,동서울,지방방향,4,3,63895,61642,64255,71012,57126,67782
20181220,동서울,서울방향,4,2,65112,58915,64569,68514,57478,66312
20181220,동서울,지방방향,4,3,65374,58709,65112,71012,58149,67782
20181221,동서울,서울방향,4,2,72718,69712,70432,68514,71913,66312
20181221,동서울,지방방향,4,3,74695,70566,70593,71012,70516,67782
20181222,동서울,서울방향,4,2,68128,68774,66025,68514,69487,66312
20181222,동서울,지방방향,4,3,73961,71505,69189,71012,75628,67782
20181223,동서울,서울방향,4,2,60523,59087,60866,68514,52451,66312
20181223,동서울,지방방향,4,3,58046,54806,55381,71012,50271,67782
20181224,동서울,서울방향,4,2,65667,60959,60667,68514,57055,66312
20181224,동서울,지방방향,4,3,65700,66189,65388,71012,55184,67782
20181225,동서울,서울방향,4,2,51705,63616,61253,68514,61387,66312
20181225,동서울,지방방향,4,3,50172,63063,61518,71012,64078,67782
20181226,동서울,서울방향,4,2,63410,62047,61896,68514,60914,66312
20181226,동서울,지방방향,4,3,65469,63664,61642,71012,60351,67782
20181227,동서울,서울방향,4,2,63081,65112,58915,68514,63714,66312
20181227,동서울,지방방향,4,3,63996,65034,58709,71012,64988,67782
20181228,동서울,서울방향,4,2,69618,72635,69712,68514,69274,66312
20181228,동서울,지방방향,4,3,70152,73316,70566,71012,70146,67782
20181229,동서울,서울방향,4,2,63634,67514,68774,68514,64643,66312
20181229,동서울,지방방향,4,3,70136,70608,71505,71012,72866,67782
20181230,동서울,서울방향,4,2,57501,60523,59087,68514,121758,66312
20181230,동서울,지방방향,4,3,56145,58046,54985,71012,116457,67782
20181231,동서울,서울방향,4,2,63964,65667,60959,68514,0,66312
20181231,동서울,지방방향,4,3,65567,65700,66413,71012,0,67782
20180101,서서울,서울방향,3,2,78978,71924,77478,88273,85283,93209
20180101,서서울,지방방향,3,3,81076,78302,86066,91950,97043,98140
20180102,서서울,서울방향,3,2,83790,88516,87079,88273,88760,93209
20180102,서서울,지방방향,3,3,93489,97554,92230,91950,95569,98140
20180103,서서울,서울방향,3,2,86648,88709,87760,88273,89464,93209
20180103,서서울,지방방향,3,3,92496,91732,91016,91950,95290,98140
20180104,서서울,서울방향,3,2,88797,91119,86978,88273,92668,93209
20180104,서서울,지방방향,3,3,92002,94566,88408,91950,97373,98140
20180105,서서울,서울방향,3,2,96087,96573,100517,88273,99229,93209
20180105,서서울,지방방향,3,3,95444,98170,99959,91950,103133,98140
20180106,서서울,서울방향,3,2,86337,84093,92002,88273,93289,93209
20180106,서서울,지방방향,3,3,86614,89567,94786,91950,96056,98140
20180107,서서울,서울방향,3,2,69376,71565,68460,88273,77798,93209
20180107,서서울,지방방향,3,3,73650,72986,67479,91950,83215,98140
20180108,서서울,서울방향,3,2,85104,78978,71924,88273,89082,93209
20180108,서서울,지방방향,3,3,92844,81076,78302,91950,101001,98140
20180109,서서울,서울방향,3,2,84047,83790,88516,88273,90763,93209
20180109,서서울,지방방향,3,3,86247,93489,97554,91950,97160,98140
20180110,서서울,서울방향,3,2,82966,86648,88709,88273,90871,93209
20180110,서서울,지방방향,3,3,84267,92496,91732,91950,96403,98140
20180111,서서울,서울방향,3,2,84022,88797,91119,88273,90172,93209
20180111,서서울,지방방향,3,3,85882,92002,94566,91950,95065,98140
20180112,서서울,서울방향,3,2,91040,96087,96573,88273,95815,93209
20180112,서서울,지방방향,3,3,92206,95444,98170,91950,99120,98140
20180113,서서울,서울방향,3,2,80489,86337,84093,88273,88327,93209
20180113,서서울,지방방향,3,3,80693,86614,89567,91950,92506,98140
20180114,서서울,서울방향,3,2,71297,69376,71565,88273,74323,93209
20180114,서서울,지방방향,3,3,74648,73650,72986,91950,80025,98140
20180115,서서울,서울방향,3,2,86973,85104,78978,88273,89154,93209
20180115,서서울,지방방향,3,3,95248,92844,81076,91950,102207,98140
20180116,서서울,서울방향,3,2,87760,84047,83790,88273,90810,93209
20180116,서서울,지방방향,3,3,91188,86247,93489,91950,97628,98140
20180117,서서울,서울방향,3,2,88788,82966,86648,88273,92643,93209
20180117,서서울,지방방향,3,3,91173,84267,92496,91950,96766,98140
20180118,서서울,서울방향,3,2,89461,84022,88797,88273,94664,93209
20180118,서서울,지방방향,3,3,91686,85882,92002,91950,99473,98140
20180119,서서울,서울방향,3,2,97677,91040,96087,88273,82646,93209
20180119,서서울,지방방향,3,3,96822,92206,95444,91950,78124,98140
20180120,서서울,서울방향,3,2,89502,80489,86337,88273,77870,93209
20180120,서서울,지방방향,3,3,90507,80693,86614,91950,80316,98140
20180121,서서울,서울방향,3,2,72615,71297,69376,88273,61292,93209
20180121,서서울,지방방향,3,3,78747,74648,73650,91950,68312,98140
20180122,서서울,서울방향,3,2,87330,86973,85104,88273,90030,93209
20180122,서서울,지방방향,3,3,96265,95248,92844,91950,100071,98140
20180123,서서울,서울방향,3,2,87013,87760,84047,88273,93234,93209
20180123,서서울,지방방향,3,3,88172,91188,86247,91950,99988,98140
20180124,서서울,서울방향,3,2,85879,88788,82966,88273,97735,93209
20180124,서서울,지방방향,3,3,87815,91173,84267,91950,102597,98140
20180125,서서울,서울방향,3,2,88167,89461,84022,88273,96654,93209
20180125,서서울,지방방향,3,3,89058,91686,85882,91950,110904,98140
20180126,서서울,서울방향,3,2,93806,97677,91040,88273,71524,93209
20180126,서서울,지방방향,3,3,93580,96822,92206,91950,106032,98140
20180127,서서울,서울방향,3,2,85730,89502,80489,88273,99417,93209
20180127,서서울,지방방향,3,3,83906,90507,80693,91950,105412,98140
