일자, 영업소명, 방향구분,영업소코드, 기점종점방향구분코드, 당일교통량, 전주교통량, 전전주교통량, 전월평균교통량, 전년동주교통량, 전년평균교통량
20190510,남양주,서울방향,5,2,6389,6903,6092,6501,7633,7749
20190510,남양주,지방방향,5,3,39088,43062,37082,33066,42562,32100
20190511,남양주,서울방향,5,2,7671,7632,8054,6501,8967,7749
20190511,남양주,지방방향,5,3,48814,48805,47914,33066,43236,32100
20190512,남양주,서울방향,5,2,10037,10964,9494,6501,11738,7749
20190512,남양주,지방방향,5,3,33517,41115,32589,33066,35896,32100
20190513,남양주,서울방향,5,2,6356,12026,6136,6501,12519,7749
20190513,남양주,지방방향,5,3,31040,33110,30266,33066,32683,32100
20190514,남양주,서울방향,5,2,5876,6402,6113,6501,7237,7749
20190514,남양주,지방방향,5,3,30797,30435,34180,33066,29007,32100
20190515,남양주,서울방향,5,2,5774,5922,6978,6501,6377,7749
20190515,남양주,지방방향,5,3,30955,30425,37586,33066,29132,32100
20190516,남양주,서울방향,5,2,6167,5714,6402,6501,6832,7749
20190516,남양주,지방방향,5,3,31823,31213,33269,33066,29474,32100
20190517,남양주,서울방향,5,2,6615,6389,6903,6501,7398,7749
20190517,남양주,지방방향,5,3,41199,39088,43062,33066,37392,32100
20190518,남양주,서울방향,5,2,8396,7671,7632,6501,7854,7749
20190518,남양주,지방방향,5,3,50067,48814,48805,33066,39061,32100
20190519,남양주,서울방향,5,2,9047,10037,10964,6501,9815,7749
20190519,남양주,지방방향,5,3,30473,33517,41115,33066,30644,32100
20190520,남양주,서울방향,5,2,6118,6356,12026,6501,7063,7749
20190520,남양주,지방방향,5,3,30716,31040,33110,33066,29403,32100
20190521,남양주,서울방향,5,2,5856,5876,6402,6501,6810,7749
20190521,남양주,지방방향,5,3,30773,30797,30435,33066,29706,32100
20190522,남양주,서울방향,5,2,5874,5774,5922,6501,5562,7749
20190522,남양주,지방방향,5,3,31304,30955,30425,33066,24380,32100
20190523,남양주,서울방향,5,2,5986,6167,5714,6501,5316,7749
20190523,남양주,지방방향,5,3,32108,31823,31213,33066,23985,32100
20190524,남양주,서울방향,5,2,6625,6615,6389,6501,6629,7749
20190524,남양주,지방방향,5,3,41141,41199,39088,33066,36167,32100
20190525,남양주,서울방향,5,2,8179,8396,7671,6501,8958,7749
20190525,남양주,지방방향,5,3,50402,50067,48814,33066,47002,32100
20190526,남양주,서울방향,5,2,9359,9047,10037,6501,11591,7749
20190526,남양주,지방방향,5,3,34321,30473,33517,33066,40366,32100
20190527,남양주,서울방향,5,2,5732,6118,6356,6501,9620,7749
20190527,남양주,지방방향,5,3,26720,30716,31040,33066,40506,32100
20190528,남양주,서울방향,5,2,5713,5856,5876,6501,9691,7749
20190528,남양주,지방방향,5,3,31310,30773,30797,33066,33016,32100
20190529,남양주,서울방향,5,2,5925,5874,5774,6501,6745,7749
20190529,남양주,지방방향,5,3,30643,31304,30955,33066,28266,32100
20190530,남양주,서울방향,5,2,6053,5986,6167,6501,6651,7749
20190530,남양주,지방방향,5,3,31064,32108,31823,33066,29767,32100
20190531,남양주,서울방향,5,2,6280,6625,6615,6501,7164,7749
20190531,남양주,지방방향,5,3,39999,41141,41199,33066,37883,32100
20190601,남양주,서울방향,5,2,8066,8179,8396,7063,9121,7749
20190601,남양주,지방방향,5,3,50019,50402,50067,35719,46978,32100
20190602,남양주,서울방향,5,2,9369,9359,9047,7063,11029,7749
20190602,남양주,지방방향,5,3,32033,34321,30473,35719,31794,32100
20190603,남양주,서울방향,5,2,6255,5732,6118,7063,7446,7749
20190603,남양주,지방방향,5,3,31598,26720,30716,35719,30541,32100
20190604,남양주,서울방향,5,2,6025,5713,5856,7063,6615,7749
20190604,남양주,지방방향,5,3,30920,31310,30773,35719,29353,32100
20190605,남양주,서울방향,5,2,6235,5925,5874,7063,6585,7749
20190605,남양주,지방방향,5,3,39174,30643,31304,35719,28766,32100
20190606,남양주,서울방향,5,2,8034,6053,5986,7063,6502,7749
20190606,남양주,지방방향,5,3,39489,31064,32108,35719,29818,32100
20190607,남양주,서울방향,5,2,7117,6280,6625,7063,7206,7749
20190607,남양주,지방방향,5,3,37831,39999,41141,35719,38885,32100
20190608,남양주,서울방향,5,2,9271,8066,8179,7063,9166,7749
20190608,남양주,지방방향,5,3,48743,50019,50402,35719,47307,32100
20190609,남양주,서울방향,5,2,9748,9369,9359,7063,11334,7749
20190609,남양주,지방방향,5,3,30834,32033,34321,35719,32302,32100
20190610,남양주,서울방향,5,2,6259,6255,5732,7063,7226,7749
20190610,남양주,지방방향,5,3,29953,31598,26720,35719,30281,32100
20190611,남양주,서울방향,5,2,5943,6025,5713,7063,7133,7749
20190611,남양주,지방방향,5,3,31325,30920,31310,35719,36122,32100
20190612,남양주,서울방향,5,2,5989,6235,5925,7063,9058,7749
20190612,남양주,지방방향,5,3,31158,39174,30643,35719,37154,32100
20190613,남양주,서울방향,5,2,6291,8034,6053,7063,7145,7749
20190613,남양주,지방방향,5,3,32789,39489,31064,35719,30086,32100
20190614,남양주,서울방향,5,2,6609,7117,6280,7063,7164,7749
20190614,남양주,지방방향,5,3,41280,37831,39999,35719,38636,32100
20190615,남양주,서울방향,5,2,8295,9271,8066,7063,44942,7749
20190615,남양주,지방방향,5,3,49962,48743,50019,35719,57260,32100
20190616,남양주,서울방향,5,2,9483,9748,9369,7063,10847,7749
20190616,남양주,지방방향,5,3,34888,30834,32033,35719,30157,32100
20190617,남양주,서울방향,5,2,6614,6259,6255,7063,7185,7749
20190617,남양주,지방방향,5,3,32388,29953,31598,35719,29973,32100
20190618,남양주,서울방향,5,2,5950,5943,6025,7063,7338,7749
20190618,남양주,지방방향,5,3,30677,31325,30920,35719,34767,32100
20190619,남양주,서울방향,5,2,5700,5989,6235,7063,8535,7749
20190619,남양주,지방방향,5,3,30927,31158,39174,35719,35830,32100
20190620,남양주,서울방향,5,2,6261,6291,8034,7063,7166,7749
20190620,남양주,지방방향,5,3,33805,32789,39489,35719,29365,32100
20190621,남양주,서울방향,5,2,6768,6609,7117,7063,7619,7749
20190621,남양주,지방방향,5,3,42167,41280,37831,35719,38724,32100
20190622,남양주,서울방향,5,2,8534,8295,9271,7063,9268,7749
20190622,남양주,지방방향,5,3,51173,49962,48743,35719,48068,32100
20190623,남양주,서울방향,5,2,10499,9483,9748,7063,11625,7749
20190623,남양주,지방방향,5,3,36943,34888,30834,35719,33191,32100
20190624,남양주,서울방향,5,2,7027,6614,6259,7063,7685,7749
20190624,남양주,지방방향,5,3,33901,32388,29953,35719,30003,32100
20190625,남양주,서울방향,5,2,6463,5950,5943,7063,7089,7749
20190625,남양주,지방방향,5,3,32817,30677,31325,35719,29802,32100
20190626,남양주,서울방향,5,2,6458,5700,5989,7063,6738,7749
20190626,남양주,지방방향,5,3,32412,30927,31158,35719,30020,32100
20190627,남양주,서울방향,5,2,5746,6261,6291,7063,7096,7749
20190627,남양주,지방방향,5,3,32025,33805,32789,35719,31586,32100
20190628,남양주,서울방향,5,2,6861,6768,6609,7063,8068,7749
20190628,남양주,지방방향,5,3,43372,42167,41280,35719,42011,32100
20190629,남양주,서울방향,5,2,7849,8534,8295,7063,9665,7749
20190629,남양주,지방방향,5,3,50581,51173,49962,35719,48432,32100
20190630,남양주,서울방향,5,2,10460,10499,9483,7063,11615,7749
20190630,남양주,지방방향,5,3,35047,36943,34888,35719,33942,32100
20190701,남양주,서울방향,5,2,6653,7027,6614,7339,8457,7749
20190701,남양주,지방방향,5,3,32081,33901,32388,37007,31652,32100
20190702,남양주,서울방향,5,2,6198,6463,5950,7339,6124,7749
20190702,남양주,지방방향,5,3,31823,32817,30677,37007,23858,32100
20190703,남양주,서울방향,5,2,6281,6458,5700,7339,6364,7749
20190703,남양주,지방방향,5,3,32656,32412,30927,37007,29416,32100
20190704,남양주,서울방향,5,2,6405,5746,6261,7339,6762,7749
20190704,남양주,지방방향,5,3,34000,32025,33805,37007,30613,32100
20190705,남양주,서울방향,5,2,6581,6861,6768,7339,7569,7749
20190705,남양주,지방방향,5,3,46044,43372,42167,37007,40529,32100
20190706,남양주,서울방향,5,2,8463,7849,8534,7339,8894,7749
20190706,남양주,지방방향,5,3,49755,50581,51173,37007,45484,32100
20190707,남양주,서울방향,5,2,10239,10460,10499,7339,8876,7749
20190707,남양주,지방방향,5,3,36228,35047,36943,37007,21347,32100
20190708,남양주,서울방향,5,2,7152,6653,7027,7339,5626,7749
20190708,남양주,지방방향,5,3,33549,32081,33901,37007,22970,32100
20190709,남양주,서울방향,5,2,6386,6198,6463,7339,5880,7749
20190709,남양주,지방방향,5,3,33020,31823,32817,37007,27706,32100
20190710,남양주,서울방향,5,2,6227,6281,6458,7339,6389,7749
20190710,남양주,지방방향,5,3,31465,32656,32412,37007,29910,32100
20190711,남양주,서울방향,5,2,5670,6405,5746,7339,6651,7749
20190711,남양주,지방방향,5,3,30960,34000,32025,37007,30128,32100
20190712,남양주,서울방향,5,2,6875,6581,6861,7339,7522,7749
20190712,남양주,지방방향,5,3,46583,46044,43372,37007,41703,32100
20190713,남양주,서울방향,5,2,8616,8463,7849,7339,9620,7749
20190713,남양주,지방방향,5,3,50051,49755,50581,37007,48012,32100
20190714,남양주,서울방향,5,2,10543,10239,10460,7339,12526,7749
20190714,남양주,지방방향,5,3,37727,36228,35047,37007,35594,32100
20190715,남양주,서울방향,5,2,7182,7152,6653,7339,7371,7749
20190715,남양주,지방방향,5,3,33174,33549,32081,37007,26901,32100
20190716,남양주,서울방향,5,2,6261,6386,6198,7339,6272,7749
20190716,남양주,지방방향,5,3,31572,33020,31823,37007,27578,32100
20190717,남양주,서울방향,5,2,6374,6227,6281,7339,6617,7749
20190717,남양주,지방방향,5,3,33861,31465,32656,37007,29839,32100
20190718,남양주,서울방향,5,2,6747,5670,6405,7339,7349,7749
20190718,남양주,지방방향,5,3,35329,30960,34000,37007,31772,32100
20190719,남양주,서울방향,5,2,7563,6875,6581,7339,8082,7749
20190719,남양주,지방방향,5,3,46266,46583,46044,37007,42856,32100
20190720,남양주,서울방향,5,2,8211,8616,8463,7339,9676,7749
20190720,남양주,지방방향,5,3,48818,50051,49755,37007,48240,32100
20190721,남양주,서울방향,5,2,9425,10543,10239,7339,12102,7749
20190721,남양주,지방방향,5,3,34263,37727,36228,37007,35608,32100
20190722,남양주,서울방향,5,2,7119,7182,7152,7339,8380,7749
20190722,남양주,지방방향,5,3,34426,33174,33549,37007,31328,32100
20190723,남양주,서울방향,5,2,7098,6261,6386,7339,7459,7749
20190723,남양주,지방방향,5,3,34129,31572,33020,37007,29575,32100
20190725,남양주,서울방향,5,2,6384,6747,5670,7339,7365,7749
20190725,남양주,지방방향,5,3,33484,35329,30960,37007,30770,32100
20190726,남양주,서울방향,5,2,6102,7563,6875,7339,7938,7749
20190726,남양주,지방방향,5,3,37738,46266,46583,37007,42934,32100
20190727,남양주,서울방향,5,2,42013,45622,8616,7339,9804,7749
20190727,남양주,지방방향,5,3,57813,56871,50051,37007,48463,32100
20190728,남양주,서울방향,5,2,45704,49249,10543,7339,12304,7749
20190728,남양주,지방방향,5,3,42988,39670,37727,37007,36411,32100
20190729,남양주,서울방향,5,2,45596,31845,7182,7339,8936,7749
20190729,남양주,지방방향,5,3,47056,30756,33174,37007,32298,32100
20190730,남양주,서울방향,5,2,45849,39508,6261,7339,8321,7749
20190730,남양주,지방방향,5,3,44295,38841,31572,37007,31661,32100
20190731,남양주,서울방향,5,2,42137,7380,6374,7339,7811,7749
20190731,남양주,지방방향,5,3,47199,40328,33861,37007,32570,32100
20190801,남양주,서울방향,5,2,42970,35535,6747,16115,7964,7749
20190801,남양주,지방방향,5,3,52151,37839,35329,39398,35283,32100
20190802,남양주,서울방향,5,2,9913,6102,7563,13188,8489,7749
20190802,남양주,지방방향,5,3,51917,37738,46266,38777,44837,32100
20190724,남양주,서울방향,5,2,6800,6374,6227,7339,7084,7749
20190724,남양주,지방방향,5,3,33747,33861,31465,37007,31354,32100
20190803,남양주,서울방향,5,2,10364,42013,8211,13188,9849,7749
20190803,남양주,지방방향,5,3,45142,57813,48818,38777,47596,32100
20190804,남양주,서울방향,5,2,12071,45704,9425,13188,12770,7749
20190804,남양주,지방방향,5,3,42507,42988,34263,38777,40757,32100
20190809,남양주,서울방향,5,2,8324,9913,6102,13188,11508,7749
20190809,남양주,지방방향,5,3,48001,51917,37738,38777,47828,32100
20190811,남양주,서울방향,5,2,11396,12071,45704,13188,14254,7749
20190811,남양주,지방방향,5,3,40294,42507,42988,38777,37952,32100
20190812,남양주,서울방향,5,2,7672,10336,45596,13188,10603,7749
20190812,남양주,지방방향,5,3,33258,40323,47056,38777,35412,32100
20190805,남양주,서울방향,5,2,10336,45596,7119,13188,10629,7749
20190805,남양주,지방방향,5,3,40323,47056,34426,38777,39044,32100
20190813,남양주,서울방향,5,2,7856,9492,45849,13188,9712,7749
20190813,남양주,지방방향,5,3,37432,38608,44295,38777,33601,32100
20190807,남양주,서울방향,5,2,7788,42137,6800,13188,9616,7749
20190807,남양주,지방방향,5,3,32996,47199,33747,38777,43621,32100
20190814,남양주,서울방향,5,2,8297,7788,42137,13188,9204,7749
20190814,남양주,지방방향,5,3,44681,32996,47199,38777,35149,32100
20190815,남양주,서울방향,5,2,8187,7883,42970,13188,8526,7749
20190815,남양주,지방방향,5,3,38706,40946,52151,38777,35268,32100
20190806,남양주,서울방향,5,2,9492,45849,7098,13188,10176,7749
20190806,남양주,지방방향,5,3,38608,44295,34129,38777,38546,32100
20190816,남양주,서울방향,5,2,8448,8324,9913,13188,8948,7749
20190816,남양주,지방방향,5,3,47562,48001,51917,38777,44832,32100
20190817,남양주,서울방향,5,2,9872,9501,10364,13188,10376,7749
20190817,남양주,지방방향,5,3,45824,47042,45142,38777,47274,32100
20190808,남양주,서울방향,5,2,7883,42970,6384,13188,10312,7749
20190808,남양주,지방방향,5,3,40946,52151,33484,38777,42725,32100
20190818,남양주,서울방향,5,2,11624,11396,12071,13188,13005,7749
20190818,남양주,지방방향,5,3,40036,40294,42507,38777,38723,32100
20190819,남양주,서울방향,5,2,8552,7672,10336,13188,10002,7749
20190819,남양주,지방방향,5,3,36413,33258,40323,38777,35767,32100
20190810,남양주,서울방향,5,2,9501,10364,42013,13188,12588,7749
20190810,남양주,지방방향,5,3,47042,45142,57813,38777,45214,32100
20190820,남양주,서울방향,5,2,7869,7856,9492,13188,9507,7749
20190820,남양주,지방방향,5,3,34805,37432,38608,38777,40951,32100
20190821,남양주,서울방향,5,2,7123,8297,7788,13188,10468,7749
20190821,남양주,지방방향,5,3,34298,44681,32996,38777,39754,32100
20190822,남양주,서울방향,5,2,6943,8187,7883,13188,8435,7749
20190822,남양주,지방방향,5,3,35608,38706,40946,38777,33877,32100
20190823,남양주,서울방향,5,2,7418,8448,8324,13188,8653,7749
20190823,남양주,지방방향,5,3,46330,47562,48001,38777,43375,32100
20190824,남양주,서울방향,5,2,8861,9872,9501,13188,10331,7749
20190824,남양주,지방방향,5,3,49323,45824,47042,38777,46990,32100
20190825,남양주,서울방향,5,2,11491,11624,11396,13188,12633,7749
20190825,남양주,지방방향,5,3,40618,40036,40294,38777,37283,32100
20190826,남양주,서울방향,5,2,7643,8552,7672,13188,9167,7749
20190826,남양주,지방방향,5,3,34792,36413,33258,38777,32519,32100
20190827,남양주,서울방향,5,2,6946,7869,7856,13188,7990,7749
20190827,남양주,지방방향,5,3,32551,34805,37432,38777,30371,32100
20190828,남양주,서울방향,5,2,6623,7123,8297,13188,7965,7749
20190828,남양주,지방방향,5,3,33332,34298,44681,38777,31039,32100
20190829,남양주,서울방향,5,2,6240,6943,8187,13188,6399,7749
20190829,남양주,지방방향,5,3,33071,35608,38706,38777,24478,32100
20190830,남양주,서울방향,5,2,6907,7418,8448,13188,5071,7749
20190830,남양주,지방방향,5,3,42577,46330,47562,38777,29939,32100
20190831,남양주,서울방향,5,2,8252,8861,9872,13188,8488,7749
20190831,남양주,지방방향,5,3,48638,49323,45824,38777,49278,32100
20190901,남양주,서울방향,5,2,10213,11491,11624,9769,11341,7749
20190901,남양주,지방방향,5,3,36343,40618,40036,40960,34913,32100
20190902,남양주,서울방향,5,2,6577,7643,8552,9769,7919,7749
20190902,남양주,지방방향,5,3,31815,34792,36413,40960,29250,32100
20190903,남양주,서울방향,5,2,6134,6946,7869,9769,6570,7749
20190903,남양주,지방방향,5,3,31033,32551,34805,40960,27434,32100
20190904,남양주,서울방향,5,2,5035,6623,7123,9769,5695,7749
20190904,남양주,지방방향,5,3,26396,33332,34298,40960,24347,32100
20190905,남양주,서울방향,5,2,4898,6240,6943,9769,6092,7749
20190905,남양주,지방방향,5,3,27366,33071,35608,40960,29030,32100
20190906,남양주,서울방향,5,2,5613,6907,7418,9769,7424,7749
20190906,남양주,지방방향,5,3,33945,42577,46330,40960,39339,32100
20190907,남양주,서울방향,5,2,4106,8252,8861,9769,8794,7749
20190907,남양주,지방방향,5,3,27579,48638,49323,40960,46978,32100
20190908,남양주,서울방향,5,2,6777,10213,11491,9769,10760,7749
20190908,남양주,지방방향,5,3,30962,36343,40618,40960,34406,32100
20190909,남양주,서울방향,5,2,5833,6577,7643,9769,6499,7749
20190909,남양주,지방방향,5,3,30945,31815,34792,40960,26736,32100
20190910,남양주,서울방향,5,2,5226,6134,6946,9769,6110,7749
20190910,남양주,지방방향,5,3,26750,31033,32551,40960,28238,32100
20190911,남양주,서울방향,5,2,5550,5035,6623,9769,6443,7749
20190911,남양주,지방방향,5,3,39806,26396,33332,40960,29668,32100
20190912,남양주,서울방향,5,2,6174,4898,6240,9769,6663,7749
20190912,남양주,지방방향,5,3,46904,27366,33071,40960,30345,32100
20190913,남양주,서울방향,5,2,51020,34694,6907,9769,6875,7749
20190913,남양주,지방방향,5,3,52638,37534,42577,40960,38176,32100
20190914,남양주,서울방향,5,2,11565,4106,8252,9769,8979,7749
20190914,남양주,지방방향,5,3,39486,27579,48638,40960,47774,32100
20190915,남양주,서울방향,5,2,9285,6777,10213,9769,10749,7749
20190915,남양주,지방방향,5,3,28233,30962,36343,40960,33427,32100
20190916,남양주,서울방향,5,2,6345,5833,6577,9769,6807,7749
20190916,남양주,지방방향,5,3,31945,30945,31815,40960,30028,32100
20190917,남양주,서울방향,5,2,5661,5226,6134,9769,6380,7749
20190917,남양주,지방방향,5,3,31324,26750,31033,40960,29401,32100
20190918,남양주,서울방향,5,2,5647,5550,5035,9769,6628,7749
20190918,남양주,지방방향,5,3,31508,39806,26396,40960,29757,32100
20190919,남양주,서울방향,5,2,5683,6174,4898,9769,6586,7749
20190919,남양주,지방방향,5,3,32282,46904,27366,40960,29942,32100
20190920,남양주,서울방향,5,2,6164,51020,5613,9769,7237,7749
20190920,남양주,지방방향,5,3,40580,52638,33945,40960,36665,32100
20190921,남양주,서울방향,5,2,7682,11565,4106,9769,8641,7749
20190921,남양주,지방방향,5,3,49272,39486,27579,40960,45658,32100
20190922,남양주,서울방향,5,2,7036,9285,6777,9769,9567,7749
20190922,남양주,지방방향,5,3,25413,28233,30962,40960,31615,32100
20190923,남양주,서울방향,5,2,5542,6345,5833,9769,6673,7749
20190923,남양주,지방방향,5,3,31832,31945,30945,40960,29835,32100
20190924,남양주,서울방향,5,2,5764,5661,5226,9769,6476,7749
20190924,남양주,지방방향,5,3,33175,31324,26750,40960,29414,32100
20190925,남양주,서울방향,5,2,5737,5647,5550,9769,6912,7749
20190925,남양주,지방방향,5,3,32326,31508,39806,40960,30491,32100
20190926,남양주,서울방향,5,2,5804,5683,6174,9769,6161,7749
20190926,남양주,지방방향,5,3,32972,32282,46904,40960,27217,32100
20190927,남양주,서울방향,5,2,6370,6164,51020,9769,6116,7749
20190927,남양주,지방방향,5,3,41486,40580,52638,40960,30996,32100
20190928,남양주,서울방향,5,2,7802,7682,11565,9769,6444,7749
20190928,남양주,지방방향,5,3,51537,49272,39486,40960,44556,32100
20190929,남양주,서울방향,5,2,9698,7036,9285,9769,7944,7749
20190929,남양주,지방방향,5,3,36939,25413,28233,40960,43290,32100
20190930,남양주,서울방향,5,2,6321,5542,6345,9769,12658,7749
20190930,남양주,지방방향,5,3,32590,31832,31945,40960,42470,32100
20191001,남양주,서울방향,5,2,5832,5764,5661,6352,13400,7749
20191001,남양주,지방방향,5,3,32635,33175,31324,33896,37314,32100
20191002,남양주,서울방향,5,2,5595,5737,5647,6352,10308,7749
20191002,남양주,지방방향,5,3,33851,32326,31508,33896,27665,32100
20191003,남양주,서울방향,5,2,6058,5804,5683,6352,6682,7749
20191003,남양주,지방방향,5,3,39547,32972,32282,33896,29575,32100
20191004,남양주,서울방향,5,2,7348,6370,6164,6352,6824,7749
20191004,남양주,지방방향,5,3,45992,41486,40580,33896,34536,32100
20191005,남양주,서울방향,5,2,8822,7802,7682,6352,7564,7749
20191005,남양주,지방방향,5,3,48359,51537,49272,33896,44002,32100
20191006,남양주,서울방향,5,2,9343,9698,7036,6352,8503,7749
20191006,남양주,지방방향,5,3,36364,36939,25413,33896,29760,32100
20191007,남양주,서울방향,5,2,5589,6321,5542,6352,6345,7749
20191007,남양주,지방방향,5,3,29382,32590,31832,33896,28839,32100
20191008,남양주,서울방향,5,2,6333,5832,5764,6352,6380,7749
20191008,남양주,지방방향,5,3,37839,32635,33175,33896,33037,32100
20191009,남양주,서울방향,5,2,7718,5595,5737,6352,8015,7749
20191009,남양주,지방방향,5,3,40555,33851,32326,33896,36347,32100
20191010,남양주,서울방향,5,2,6163,6058,5804,6352,6595,7749
20191010,남양주,지방방향,5,3,32973,39547,32972,33896,30248,32100
20191011,남양주,서울방향,5,2,6421,7348,6370,6352,6358,7749
20191011,남양주,지방방향,5,3,41744,45992,41486,33896,31124,32100
20191012,남양주,서울방향,5,2,7844,8822,7802,6352,6049,7749
20191012,남양주,지방방향,5,3,51118,48359,51537,33896,35621,32100
20191013,남양주,서울방향,5,2,8960,9343,9698,6352,8587,7749
20191013,남양주,지방방향,5,3,35768,36364,36939,33896,39864,32100
20191014,남양주,서울방향,5,2,6366,5589,6321,6352,8249,7749
20191014,남양주,지방방향,5,3,33509,29382,32590,33896,39662,32100
20191015,남양주,서울방향,5,2,6018,6333,5832,6352,9131,7749
20191015,남양주,지방방향,5,3,32357,37839,32635,33896,36829,32100
20191016,남양주,서울방향,5,2,6007,7718,5595,6352,6533,7749
20191016,남양주,지방방향,5,3,33461,40555,33851,33896,29349,32100
20191017,남양주,서울방향,5,2,6082,6163,6058,6352,6456,7749
20191017,남양주,지방방향,5,3,34210,32973,39547,33896,30506,32100
20191018,남양주,서울방향,5,2,6755,6421,7348,6352,7015,7749
20191018,남양주,지방방향,5,3,43928,41744,45992,33896,38349,32100
20191019,남양주,서울방향,5,2,8215,7844,8822,6352,9308,7749
20191019,남양주,지방방향,5,3,49589,51118,48359,33896,48072,32100
20191020,남양주,서울방향,5,2,9693,8960,9343,6352,10143,7749
20191020,남양주,지방방향,5,3,38451,35768,36364,33896,34939,32100
20191021,남양주,서울방향,5,2,6788,6366,5589,6352,7121,7749
20191021,남양주,지방방향,5,3,34496,33509,29382,33896,31772,32100
20191022,남양주,서울방향,5,2,6315,6018,6333,6352,6880,7749
20191022,남양주,지방방향,5,3,34205,32357,37839,33896,30720,32100
20191023,남양주,서울방향,5,2,6147,6007,7718,6352,6395,7749
20191023,남양주,지방방향,5,3,34394,33461,40555,33896,30260,32100
20191024,남양주,서울방향,5,2,6163,6082,6163,6352,6412,7749
20191024,남양주,지방방향,5,3,34391,34210,32973,33896,31263,32100
20191025,남양주,서울방향,5,2,6683,6755,6421,6352,7408,7749
20191025,남양주,지방방향,5,3,44279,43928,41744,33896,41171,32100
20191026,남양주,서울방향,5,2,8447,8215,7844,6352,9155,7749
20191026,남양주,지방방향,5,3,50789,49589,51118,33896,47587,32100
20191027,남양주,서울방향,5,2,9679,9693,8960,6352,10470,7749
20191027,남양주,지방방향,5,3,39238,38451,35768,33896,36267,32100
20191028,남양주,서울방향,5,2,6850,6788,6366,6352,7507,7749
20191028,남양주,지방방향,5,3,33796,34496,33509,33896,31880,32100
20191029,남양주,서울방향,5,2,5930,6315,6018,6352,6540,7749
20191029,남양주,지방방향,5,3,32788,34205,32357,33896,29611,32100
20191030,남양주,서울방향,5,2,5733,6147,6007,6352,6452,7749
20191030,남양주,지방방향,5,3,33235,34394,33461,33896,30932,32100
20191031,남양주,서울방향,5,2,6011,6163,6082,6352,6807,7749
20191031,남양주,지방방향,5,3,33152,34391,34210,33896,31623,32100
20191101,남양주,서울방향,5,2,6417,6683,6755,6964,6688,7749
20191101,남양주,지방방향,5,3,43846,44279,43928,37948,36533,32100
20191102,남양주,서울방향,5,2,8001,8447,8215,6964,8443,7749
20191102,남양주,지방방향,5,3,47819,50789,49589,37948,46603,32100
20191103,남양주,서울방향,5,2,9159,9679,9693,6964,9295,7749
20191103,남양주,지방방향,5,3,35145,39238,38451,37948,31687,32100
20191104,남양주,서울방향,5,2,6313,6850,6788,6964,6851,7749
20191104,남양주,지방방향,5,3,33056,33796,34496,37948,30170,32100
20191105,남양주,서울방향,5,2,5840,5930,6315,6964,6155,7749
20191105,남양주,지방방향,5,3,31700,32788,34205,37948,29130,32100
20191106,남양주,서울방향,5,2,5720,5733,6147,6964,6082,7749
20191106,남양주,지방방향,5,3,32001,33235,34394,37948,28850,32100
20191107,남양주,서울방향,5,2,5824,6011,6163,6964,6151,7749
20191107,남양주,지방방향,5,3,33321,33152,34391,37948,30003,32100
20191108,남양주,서울방향,5,2,6252,6417,6683,6964,6869,7749
20191108,남양주,지방방향,5,3,42872,43846,44279,37948,38347,32100
20191109,남양주,서울방향,5,2,7878,8001,8447,6964,8171,7749
20191109,남양주,지방방향,5,3,49901,47819,50789,37948,45534,32100
20191110,남양주,서울방향,5,2,9268,9159,9679,6964,9597,7749
20191110,남양주,지방방향,5,3,33476,35145,39238,37948,31592,32100
20191111,남양주,서울방향,5,2,5938,6313,6850,6964,6646,7749
20191111,남양주,지방방향,5,3,32003,33056,33796,37948,28890,32100
20191112,남양주,서울방향,5,2,5636,5840,5930,6964,6062,7749
20191112,남양주,지방방향,5,3,31846,31700,32788,37948,28547,32100
20191113,남양주,서울방향,5,2,5240,5720,5733,6964,5834,7749
20191113,남양주,지방방향,5,3,30372,32001,33235,37948,27314,32100
20191114,남양주,서울방향,5,2,5596,5824,6011,6964,5095,7749
20191114,남양주,지방방향,5,3,32529,33321,33152,37948,24780,32100
20191115,남양주,서울방향,5,2,5781,6252,6417,6964,6566,7749
20191115,남양주,지방방향,5,3,37970,42872,43846,37948,37388,32100
20191116,남양주,서울방향,5,2,7416,7878,8001,6964,8127,7749
20191116,남양주,지방방향,5,3,47857,49901,47819,37948,44872,32100
20191117,남양주,서울방향,5,2,7849,9268,9159,6964,9512,7749
20191117,남양주,지방방향,5,3,29072,33476,35145,37948,30582,32100
20191118,남양주,서울방향,5,2,5751,5938,6313,6964,6572,7749
20191118,남양주,지방방향,5,3,30563,32003,33056,37948,29727,32100
20191119,남양주,서울방향,5,2,5359,5636,5840,6964,5959,7749
20191119,남양주,지방방향,5,3,29590,31846,31700,37948,29124,32100
20191120,남양주,서울방향,5,2,5077,5240,5720,6964,6066,7749
20191120,남양주,지방방향,5,3,29512,30372,32001,37948,29117,32100
20191121,남양주,서울방향,5,2,5391,5596,5824,6964,6195,7749
20191121,남양주,지방방향,5,3,30672,32529,33321,37948,29991,32100
20191122,남양주,서울방향,5,2,6021,5781,6252,6964,6518,7749
20191122,남양주,지방방향,5,3,38636,37970,42872,37948,37505,32100
20191123,남양주,서울방향,5,2,7279,7416,7878,6964,8128,7749
20191123,남양주,지방방향,5,3,47234,47857,49901,37948,43753,32100
20191124,남양주,서울방향,5,2,7865,7849,9268,6964,9340,7749
