집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200429,152 ,0,2,00,0,16147,343,398,294,278,673,18133,
20200429,152 ,1,1,00,0,3635,104,128,92,37,371,4367,
20200429,152 ,1,2,00,0,16987,393,395,288,300,746,19109,
20200429,153 ,0,1,00,0,3099,107,188,152,45,39,3630,
20200429,153 ,0,2,00,0,14090,391,298,329,313,794,16215,
20200429,153 ,1,1,00,0,3057,110,170,113,49,367,3866,
20200429,153 ,1,2,00,0,13169,346,268,237,289,715,15024,
20200429,154 ,0,1,00,0,1614,93,142,108,29,17,2003,
20200429,154 ,0,2,00,0,6885,258,137,128,202,343,7953,
20200429,154 ,1,1,00,0,1696,101,129,114,33,168,2241,
20200429,154 ,1,2,00,0,6917,255,121,129,236,339,7997,
20200429,155 ,0,1,00,0,851,44,150,126,43,8,1222,
20200429,155 ,0,2,00,0,3717,219,260,288,320,130,4934,
20200429,155 ,1,1,00,0,870,39,167,128,47,82,1333,
20200429,155 ,1,2,00,0,3525,201,246,277,288,141,4678,
20200429,156 ,0,1,00,0,1018,72,233,199,84,6,1612,
20200429,156 ,0,2,00,0,4494,341,402,443,678,114,6472,
20200429,156 ,1,1,00,0,1008,60,214,196,85,83,1646,
20200429,156 ,1,2,00,0,4193,307,343,426,642,118,6029,
20200429,157 ,0,1,00,0,318,26,61,48,23,4,480,
20200429,157 ,0,2,00,0,1426,64,76,113,192,39,1910,
20200429,157 ,1,1,00,0,481,35,87,57,23,35,718,
20200429,157 ,1,2,00,0,1611,81,77,100,207,40,2116,
20200429,158 ,0,1,00,0,1386,32,124,101,64,9,1716,
20200429,158 ,0,2,00,0,5491,205,481,327,478,147,7129,
20200429,158 ,1,1,00,0,1690,45,151,155,78,141,2260,
20200429,158 ,1,2,00,0,6795,232,509,379,646,180,8741,
20200429,159 ,0,1,00,0,1228,26,107,87,45,8,1501,
20200429,159 ,0,2,00,0,5503,183,188,212,212,167,6465,
20200429,159 ,1,1,00,0,1060,24,104,70,31,95,1384,
20200429,159 ,1,2,00,0,4823,181,147,194,227,153,5725,
20200429,160 ,0,1,00,0,457,23,70,61,19,3,633,
20200429,160 ,0,2,00,0,2036,117,104,181,146,45,2629,
20200429,160 ,1,1,00,0,442,21,89,51,22,28,653,
20200429,160 ,1,2,00,0,1946,101,119,154,170,64,2554,
20200429,161 ,0,1,00,0,96,11,11,4,1,1,124,
20200429,161 ,0,2,00,0,431,17,15,7,24,13,507,
20200429,161 ,1,1,00,0,126,11,12,4,4,9,166,
20200429,161 ,1,2,00,0,478,17,22,17,56,9,599,
20200429,162 ,0,1,00,0,245,15,57,41,12,1,371,
20200429,162 ,0,2,00,0,1260,61,127,144,142,34,1768,
20200429,162 ,1,1,00,0,339,18,74,45,19,33,528,
20200429,162 ,1,2,00,0,1563,67,116,121,136,51,2054,
20200429,163 ,0,1,00,0,862,37,100,77,27,5,1108,
20200429,163 ,0,2,00,0,3436,149,140,197,265,87,4274,
20200429,163 ,1,1,00,0,794,38,112,65,24,65,1098,
20200429,163 ,1,2,00,0,3144,146,174,176,209,86,3935,
20200429,164 ,0,1,00,0,451,17,31,19,8,5,531,
20200429,164 ,0,2,00,0,1978,44,47,45,70,75,2259,
20200429,164 ,1,1,00,0,614,19,24,24,21,46,748,
20200429,164 ,1,2,00,0,2174,44,47,35,52,74,2426,
20200429,165 ,0,1,00,0,144,8,18,16,3,2,191,
20200429,165 ,0,2,00,0,851,21,26,27,22,25,972,
20200429,165 ,1,1,00,0,166,6,19,10,3,14,218,
20200429,165 ,1,2,00,0,947,15,15,24,48,30,1079,
20200429,166 ,0,1,00,0,568,27,102,132,25,2,856,
20200429,166 ,0,2,00,0,3233,200,192,198,335,105,4263,
20200429,166 ,1,1,00,0,539,37,86,90,22,34,808,
20200429,166 ,1,2,00,0,3051,182,178,167,318,107,4003,
20200429,167 ,0,1,00,0,2616,105,369,395,124,28,3637,
20200429,167 ,0,2,00,0,15695,623,818,764,701,437,19038,
20200429,167 ,1,1,00,0,3569,98,327,470,116,257,4837,
20200429,167 ,1,2,00,0,17913,645,839,965,973,469,21804,
20200429,168 ,0,1,00,0,153,17,7,6,19,0,202,
20200429,168 ,0,2,00,0,730,12,10,10,25,22,809,
20200429,168 ,1,1,00,0,205,18,10,8,6,9,256,
20200429,168 ,1,2,00,0,777,18,7,11,22,13,848,
20200429,169 ,0,1,00,0,390,20,31,16,10,4,471,
20200429,169 ,0,2,00,0,1683,37,29,31,81,37,1898,
20200429,169 ,1,1,00,0,435,14,24,28,14,29,544,
20200429,169 ,1,2,00,0,1756,34,22,51,78,40,1981,
20200429,170 ,0,1,00,0,200,9,28,28,3,0,268,
20200429,170 ,0,2,00,0,772,26,38,51,99,31,1017,
20200429,170 ,1,1,00,0,257,10,27,26,4,22,346,
20200429,170 ,1,2,00,0,959,22,40,51,117,39,1228,
20200429,171 ,0,1,00,0,1053,27,72,23,6,17,1198,
20200429,171 ,0,2,00,0,8939,171,177,158,83,385,9913,
20200429,171 ,1,1,00,0,1352,43,58,28,3,138,1622,
20200429,171 ,1,2,00,0,10279,244,187,180,93,472,11455,
20200429,172 ,0,1,00,0,2038,192,341,205,49,49,2874,
20200429,172 ,0,2,00,0,14491,1082,474,524,425,953,17949,
20200429,172 ,1,1,00,0,1848,133,357,209,54,222,2823,
20200429,172 ,1,2,00,0,13839,975,457,520,376,899,17066,
20200429,173 ,0,1,00,0,2138,173,590,606,110,45,3662,
20200429,173 ,0,2,00,0,17344,1855,745,1244,1291,847,23326,
20200429,173 ,1,1,00,0,2021,224,605,505,151,222,3728,
20200429,173 ,1,2,00,0,14804,1601,691,1091,1131,776,20094,
20200429,174 ,0,1,00,0,3044,88,201,100,18,37,3488,
20200429,174 ,0,2,00,0,12331,366,267,168,248,647,14027,
20200429,174 ,1,1,00,0,2806,86,158,89,29,377,3545,
20200429,174 ,1,2,00,0,12012,359,272,200,274,707,13824,
20200429,175 ,0,1,00,0,708,83,291,351,58,16,1507,
20200429,175 ,0,2,00,0,5441,823,426,736,629,330,8385,
20200429,175 ,1,1,00,0,901,160,366,322,56,113,1918,
20200429,175 ,1,2,00,0,5755,818,471,791,654,379,8868,
20200429,176 ,0,1,00,0,1546,53,239,358,73,38,2307,
20200429,176 ,0,2,00,0,11564,577,726,781,897,557,15102,
20200429,176 ,1,1,00,0,1160,54,236,353,76,158,2037,
20200429,176 ,1,2,00,0,8755,489,718,765,752,445,11924,
20200429,177 ,0,1,00,0,618,39,167,264,32,9,1129,
20200429,177 ,0,2,00,0,4591,186,474,514,448,180,6393,
20200429,177 ,1,1,00,0,792,36,201,296,55,73,1453,
20200429,177 ,1,2,00,0,5113,194,452,500,506,193,6958,
20200429,178 ,0,1,00,0,724,51,146,123,33,9,1086,
20200429,178 ,0,2,00,0,3571,312,332,203,413,176,5007,
20200429,178 ,1,1,00,0,773,51,195,105,45,81,1250,
20200429,178 ,1,2,00,0,4133,314,346,212,356,203,5564,
20200429,179 ,0,1,00,0,1184,35,118,68,24,0,1429,
20200429,179 ,0,2,00,0,5046,197,187,155,268,327,6180,
20200429,179 ,1,1,00,0,1141,65,86,71,27,142,1532,
20200429,179 ,1,2,00,0,5641,182,187,152,239,322,6723,
20200429,180 ,0,1,00,0,947,52,144,119,21,22,1305,
20200429,180 ,0,2,00,0,5121,302,227,273,285,251,6459,
20200429,180 ,1,1,00,0,1020,50,182,92,43,130,1517,
20200429,180 ,1,2,00,0,4763,292,239,250,315,246,6105,
20200429,181 ,0,1,00,0,500,39,86,50,26,1,702,
20200429,181 ,0,2,00,0,3096,154,123,117,142,122,3754,
20200429,181 ,1,1,00,0,627,27,94,45,21,55,869,
20200429,181 ,1,2,00,0,3679,153,109,89,139,155,4324,
20200429,182 ,0,1,00,0,308,13,30,17,5,3,376,
20200429,182 ,0,2,00,0,1588,58,30,16,44,58,1794,
20200429,182 ,1,1,00,0,372,18,33,13,6,39,481,
20200429,182 ,1,2,00,0,1736,51,28,29,43,49,1936,
20200429,183 ,0,1,00,0,103,3,12,6,6,1,131,
20200429,183 ,0,2,00,0,631,17,4,4,82,13,751,
20200429,183 ,1,1,00,0,184,4,8,22,3,16,237,
20200429,183 ,1,2,00,0,1020,18,3,3,76,27,1147,
20200429,184 ,0,1,00,0,397,17,27,25,6,4,476,
20200429,184 ,0,2,00,0,2564,79,93,23,83,119,2961,
20200429,184 ,1,1,00,0,591,17,17,22,7,52,706,
20200429,184 ,1,2,00,0,3255,79,89,28,84,130,3665,
20200429,185 ,0,1,00,0,300,17,32,25,2,3,379,
20200429,185 ,0,2,00,0,1446,44,92,25,72,61,1740,
20200429,185 ,1,1,00,0,369,25,25,24,8,27,478,
20200429,185 ,1,2,00,0,1573,45,95,31,80,56,1880,
20200429,186 ,0,1,00,0,112,6,7,13,4,2,144,
20200429,186 ,0,2,00,0,499,14,12,13,66,14,618,
20200429,186 ,1,1,00,0,116,12,8,16,7,13,172,
20200429,186 ,1,2,00,0,520,19,9,7,65,13,633,
20200429,187 ,0,1,00,0,306,16,19,29,3,1,374,
20200429,187 ,0,2,00,0,1526,51,63,28,59,65,1792,
20200429,187 ,1,1,00,0,419,16,12,15,2,36,500,
20200429,187 ,1,2,00,0,2037,54,68,24,64,66,2313,
20200429,188 ,0,1,00,0,393,24,151,89,34,5,696,
20200429,188 ,0,2,00,0,2390,123,142,168,344,93,3260,
20200429,188 ,1,1,00,0,523,33,131,113,34,60,894,
20200429,188 ,1,2,00,0,2561,126,154,194,401,94,3530,
20200429,189 ,0,1,00,0,1905,63,132,94,17,22,2233,
20200429,189 ,0,2,00,0,8194,269,390,126,347,411,9737,
20200429,189 ,1,1,00,0,1997,55,73,130,29,243,2527,
20200429,189 ,1,2,00,0,9239,281,390,174,361,431,10876,
20200429,190 ,0,1,00,0,9484,345,1171,901,192,157,12250,
20200429,190 ,0,2,00,0,61691,2926,2182,2018,2297,2779,73893,
20200429,190 ,1,1,00,0,7786,364,859,955,278,817,11059,
20200429,190 ,1,2,00,0,52827,2990,2116,2315,2477,2520,65245,
20200429,191 ,0,1,00,0,1586,106,173,141,41,45,2092,
20200429,191 ,0,2,00,0,12168,740,393,361,478,940,15080,
20200429,191 ,1,1,00,0,1780,100,225,124,43,219,2491,
20200429,191 ,1,2,00,0,13820,715,448,376,439,935,16733,
20200429,192 ,0,1,00,0,1784,146,390,285,63,59,2727,
20200429,192 ,0,2,00,0,12411,1075,438,689,623,701,15937,
20200429,192 ,1,1,00,0,1640,152,406,268,86,159,2711,
20200429,192 ,1,2,00,0,11731,1161,476,675,821,673,15537,
20200429,193 ,0,1,00,0,853,70,283,267,78,10,1561,
20200429,193 ,0,2,00,0,5712,574,402,630,576,217,8111,
20200429,193 ,1,1,00,0,1129,83,377,291,97,112,2089,
20200429,193 ,1,2,00,0,7607,596,423,685,645,306,10262,
20200429,194 ,0,1,00,0,1139,108,327,274,75,22,1945,
20200429,194 ,0,2,00,0,7375,1027,622,607,428,443,10502,
20200429,194 ,1,1,00,0,998,101,333,282,107,116,1937,
20200429,194 ,1,2,00,0,7336,1165,616,644,539,467,10767,
20200429,195 ,0,1,00,0,733,66,319,292,78,12,1500,
20200429,195 ,0,2,00,0,4203,555,457,669,688,176,6748,
20200429,195 ,1,1,00,0,686,48,317,202,66,56,1375,
20200429,195 ,1,2,00,0,3543,499,431,578,654,150,5855,
20200429,196 ,0,1,00,0,876,46,225,161,61,15,1384,
20200429,196 ,0,2,00,0,4984,308,266,391,566,237,6752,
20200429,196 ,1,1,00,0,952,49,194,198,98,103,1594,
20200429,196 ,1,2,00,0,5044,337,290,378,546,245,6840,
20200429,197 ,0,1,00,0,1125,49,252,209,43,15,1693,
20200429,197 ,0,2,00,0,5395,300,303,383,566,188,7135,
20200429,197 ,1,1,00,0,1066,53,217,174,58,101,1669,
20200429,197 ,1,2,00,0,5230,295,287,310,513,194,6829,
20200429,198 ,0,1,00,0,2142,54,197,201,39,37,2670,
20200429,198 ,0,2,00,0,11233,413,456,485,456,463,13506,
20200429,198 ,1,1,00,0,1973,59,224,188,44,200,2688,
20200429,198 ,1,2,00,0,9241,428,434,455,531,438,11527,
20200429,199 ,0,1,00,0,1573,53,214,166,42,16,2064,
20200429,199 ,0,2,00,0,7398,278,309,337,403,306,9031,
20200429,199 ,1,1,00,0,1339,58,206,150,50,160,1963,
20200429,199 ,1,2,00,0,6401,271,297,285,394,278,7926,
20200429,200 ,0,1,00,0,380,10,18,19,8,3,438,
20200429,200 ,0,2,00,0,2014,44,72,25,69,79,2303,
20200429,200 ,1,1,00,0,525,9,15,21,8,43,621,
20200429,200 ,1,2,00,0,2233,48,73,38,66,87,2545,
20200429,201 ,0,1,00,0,1857,67,105,66,17,29,2141,
20200429,201 ,0,2,00,0,10222,302,138,142,293,512,11609,
20200429,201 ,1,1,00,0,2057,72,105,70,21,221,2546,
20200429,201 ,1,2,00,0,10098,296,177,159,370,487,11587,
20200429,202 ,0,1,00,0,352,25,49,30,40,1,497,
20200429,202 ,0,2,00,0,1985,111,53,72,338,77,2636,
20200429,202 ,1,1,00,0,399,34,72,38,35,38,616,
20200429,202 ,1,2,00,0,2011,105,58,56,307,76,2613,
20200429,203 ,0,1,00,0,1485,75,186,150,56,19,1971,
20200429,203 ,0,2,00,0,8599,303,171,193,1011,346,10623,
20200429,203 ,1,1,00,0,1470,79,182,115,67,146,2059,
20200429,203 ,1,2,00,0,7354,306,162,204,1006,282,9314,
20200429,204 ,0,1,00,0,592,27,57,46,8,10,740,
20200429,204 ,0,2,00,0,2437,120,47,67,113,109,2893,
20200429,204 ,1,1,00,0,677,34,90,58,10,73,942,
20200429,204 ,1,2,00,0,2946,129,68,94,172,121,3530,
20200429,205 ,0,1,00,0,437,27,45,34,11,3,557,
20200429,205 ,0,2,00,0,2513,71,51,61,130,103,2929,
20200429,205 ,1,1,00,0,556,21,45,28,16,48,714,
20200429,205 ,1,2,00,0,2628,75,55,55,115,108,3036,
20200429,206 ,0,1,00,0,516,19,32,19,23,3,612,
20200429,206 ,0,2,00,0,2739,74,45,34,95,76,3063,
20200429,206 ,1,1,00,0,618,13,56,17,20,45,769,
20200429,206 ,1,2,00,0,2730,68,48,30,126,69,3071,
20200429,207 ,0,1,00,0,916,63,40,48,17,6,1090,
20200429,207 ,0,2,00,0,3927,114,88,70,196,131,4526,
20200429,207 ,1,1,00,0,988,49,54,43,15,87,1236,
20200429,207 ,1,2,00,0,3667,122,93,89,218,134,4323,
20200429,208 ,0,1,00,0,807,34,77,45,17,6,986,
20200429,208 ,0,2,00,0,3719,104,131,92,329,82,4457,
20200429,208 ,1,1,00,0,811,24,97,40,22,70,1064,
20200429,208 ,1,2,00,0,3395,111,131,101,337,89,4164,
20200429,209 ,0,1,00,0,81,4,4,4,5,1,99,
20200429,209 ,0,2,00,0,367,7,2,6,16,7,405,
20200429,209 ,1,1,00,0,118,3,2,6,7,3,139,
20200429,209 ,1,2,00,0,493,5,2,4,23,9,536,
20200429,210 ,0,1,00,0,584,35,67,66,34,5,791,
20200429,210 ,0,2,00,0,2581,81,57,61,410,68,3258,
20200429,210 ,1,1,00,0,647,32,64,63,44,54,904,
20200429,210 ,1,2,00,0,2463,79,53,81,397,66,3139,
20200429,211 ,0,1,00,0,709,16,53,46,16,3,843,
20200429,211 ,0,2,00,0,2833,69,61,92,215,89,3359,
20200429,211 ,1,1,00,0,909,23,52,44,28,73,1129,
20200429,211 ,1,2,00,0,3755,78,60,83,210,121,4307,
20200429,212 ,0,1,00,0,3014,94,221,150,44,55,3578,
20200429,212 ,0,2,00,0,25283,758,625,400,1016,1411,29493,
20200429,212 ,1,1,00,0,2199,81,155,140,38,280,2893,
20200429,212 ,1,2,00,0,18822,533,591,379,979,1071,22375,
20200429,213 ,0,1,00,0,795,22,70,175,73,18,1153,
20200429,213 ,0,2,00,0,6823,152,100,94,1407,461,9037,
20200429,213 ,1,1,00,0,582,19,75,168,84,103,1031,
20200429,213 ,1,2,00,0,5652,148,85,82,1327,427,7721,
20200429,214 ,0,1,00,0,561,59,171,287,100,9,1187,
20200429,214 ,0,2,00,0,6192,320,183,641,508,363,8207,
20200429,214 ,1,1,00,0,642,42,169,305,57,106,1321,
20200429,214 ,1,2,00,0,5388,349,232,645,442,331,7387,
20200429,215 ,0,1,00,0,1561,86,179,87,41,30,1984,
20200429,215 ,0,2,00,0,12002,441,274,185,346,716,13964,
20200429,215 ,1,1,00,0,1314,93,174,110,52,152,1895,
20200429,215 ,1,2,00,0,10055,447,251,182,404,653,11992,
20200429,216 ,0,1,00,0,508,25,57,40,25,5,660,
20200429,216 ,0,2,00,0,2569,109,83,92,174,143,3170,
20200429,216 ,1,1,00,0,571,27,79,45,22,54,798,
20200429,216 ,1,2,00,0,2856,117,85,94,204,145,3501,
20200429,217 ,0,1,00,0,245,21,23,17,1,3,310,
20200429,217 ,0,2,00,0,1176,81,41,43,84,57,1482,
20200429,217 ,1,1,00,0,308,24,29,19,6,35,421,
20200429,217 ,1,2,00,0,1247,78,41,52,96,59,1573,
20200429,218 ,0,1,00,0,2195,40,91,63,19,6,2414,
20200429,218 ,0,2,00,0,10131,235,227,133,226,483,11435,
20200429,218 ,1,1,00,0,2087,56,99,73,27,246,2588,
20200429,218 ,1,2,00,0,9567,279,247,126,234,453,10906,
20200429,219 ,0,1,00,0,361,15,18,12,16,11,433,
20200429,219 ,0,2,00,0,1672,47,28,17,214,59,2037,
20200429,219 ,1,1,00,0,488,10,21,73,9,47,648,
20200429,219 ,1,2,00,0,2222,53,24,18,156,82,2555,
20200429,220 ,0,2,00,0,264,7,4,2,0,21,298,
20200429,220 ,1,2,00,0,264,7,4,2,0,21,298,
20200429,221 ,0,1,00,0,178,9,37,51,10,0,285,
20200429,221 ,0,2,00,0,788,29,31,42,125,22,1037,
20200429,221 ,1,1,00,0,203,8,40,43,6,14,314,
20200429,221 ,1,2,00,0,929,26,31,33,132,30,1181,
20200429,222 ,0,1,00,0,170,15,20,19,12,2,238,
20200429,222 ,0,2,00,0,819,29,28,36,43,30,985,
20200429,222 ,1,1,00,0,241,10,28,13,11,22,325,
20200429,222 ,1,2,00,0,900,34,21,39,52,35,1081,
20200429,223 ,0,1,00,0,287,4,21,39,50,3,404,
20200429,223 ,0,2,00,0,1157,31,38,81,158,49,1514,
20200429,223 ,1,1,00,0,394,10,38,88,8,35,573,
20200429,223 ,1,2,00,0,1452,42,43,43,119,58,1757,
20200429,224 ,0,1,00,0,377,20,24,28,2,7,458,
20200429,224 ,0,2,00,0,1643,63,61,24,122,70,1983,
20200429,224 ,1,1,00,0,461,18,26,21,6,44,576,
20200429,224 ,1,2,00,0,1745,56,62,27,135,70,2095,
20200429,225 ,0,1,00,0,1066,32,40,48,17,14,1217,
20200429,225 ,0,2,00,0,4434,125,73,60,410,202,5304,
20200429,225 ,1,1,00,0,1114,35,55,38,18,118,1378,
20200429,225 ,1,2,00,0,4883,119,89,88,443,223,5845,
20200429,226 ,1,2,00,0,578,17,7,20,4,11,637,
20200429,227 ,0,1,00,0,875,21,43,71,35,7,1052,
20200429,227 ,0,2,00,0,3320,67,135,137,322,93,4074,
20200429,227 ,1,1,00,0,937,23,72,66,32,83,1213,
20200429,227 ,1,2,00,0,3793,69,157,101,229,107,4456,
20200429,228 ,0,1,00,0,1003,28,104,108,51,2,1296,
20200429,228 ,0,2,00,0,3431,145,171,184,455,77,4463,
20200429,228 ,1,1,00,0,997,25,141,98,48,71,1380,
20200429,228 ,1,2,00,0,3611,134,173,148,501,99,4666,
20200429,229 ,0,1,00,0,1554,71,418,401,105,26,2575,
20200429,229 ,0,2,00,0,10172,552,477,839,988,506,13534,
20200429,229 ,1,1,00,0,1295,82,396,364,117,145,2399,
20200429,229 ,1,2,00,0,8742,490,445,741,1014,468,11900,
20200429,230 ,0,1,00,0,2242,76,141,181,18,42,2700,
20200429,230 ,0,2,00,0,10531,389,179,132,298,473,12002,
20200429,230 ,1,1,00,0,2130,79,129,165,29,233,2765,
20200429,230 ,1,2,00,0,10414,368,160,136,333,460,11871,
20200429,231 ,0,1,00,0,1959,130,134,133,32,48,2436,
20200429,231 ,0,2,00,0,10991,478,233,162,381,615,12860,
20200429,231 ,1,1,00,0,1881,107,149,101,44,205,2487,
20200429,231 ,1,2,00,0,10567,438,211,150,364,612,12342,
20200429,232 ,0,1,00,0,542,35,88,44,11,15,735,
20200429,232 ,0,2,00,0,3266,215,251,120,115,180,4147,
20200429,232 ,1,1,00,0,646,51,96,48,17,66,924,
20200429,232 ,1,2,00,0,3454,209,253,106,95,179,4296,
20200429,233 ,0,1,00,0,1676,85,306,242,71,22,2402,
20200429,233 ,0,2,00,0,8481,484,401,445,751,383,10945,
20200429,233 ,1,1,00,0,1493,79,309,201,85,155,2322,
20200429,233 ,1,2,00,0,7544,440,374,359,796,350,9863,
20200429,234 ,0,1,00,0,531,22,63,65,55,6,742,
20200429,234 ,0,2,00,0,2660,51,71,116,501,86,3485,
20200429,234 ,1,1,00,0,694,22,78,51,50,56,951,
20200429,234 ,1,2,00,0,2775,59,71,83,473,95,3556,
20200429,235 ,0,1,00,0,436,22,38,33,24,8,561,
20200429,235 ,0,2,00,0,1938,64,73,59,213,87,2434,
20200429,235 ,1,1,00,0,526,18,57,29,52,50,732,
20200429,235 ,1,2,00,0,1965,63,78,60,204,83,2453,
20200429,236 ,0,1,00,0,402,16,103,120,35,11,687,
20200429,236 ,0,2,00,0,2027,123,124,185,305,66,2830,
20200429,236 ,1,1,00,0,442,20,103,82,37,52,736,
20200429,236 ,1,2,00,0,2095,124,103,132,340,61,2855,
20200429,237 ,0,1,00,0,372,22,71,82,33,7,587,
20200429,237 ,0,2,00,0,1750,102,138,161,386,107,2644,
20200429,237 ,1,1,00,0,480,25,103,111,48,54,821,
20200429,237 ,1,2,00,0,1958,100,135,196,449,108,2946,
20200429,238 ,0,1,00,0,622,78,217,190,113,11,1231,
20200429,238 ,0,2,00,0,3167,286,249,384,1117,152,5355,
20200429,238 ,1,1,00,0,628,70,227,192,113,59,1289,
20200429,238 ,1,2,00,0,3064,298,237,346,993,147,5085,
20200429,239 ,0,1,00,0,1642,57,220,223,103,29,2274,
20200429,239 ,0,2,00,0,8288,303,436,495,892,300,10714,
20200429,239 ,1,1,00,0,1841,71,206,307,83,180,2688,
20200429,239 ,1,2,00,0,8883,321,421,531,757,348,11261,
20200429,240 ,0,1,00,0,1511,33,97,81,25,13,1760,
20200429,240 ,0,2,00,0,6933,202,183,135,583,252,8288,
20200429,240 ,1,1,00,0,1601,35,112,165,32,169,2114,
20200429,240 ,1,2,00,0,6972,223,195,140,552,274,8356,
20200429,241 ,0,1,00,0,940,69,136,243,21,11,1420,
20200429,241 ,0,2,00,0,4772,274,176,373,439,195,6229,
20200429,241 ,1,1,00,0,913,68,177,192,41,78,1469,
20200429,241 ,1,2,00,0,4842,264,183,352,390,178,6209,
20200429,242 ,0,1,00,0,720,36,79,56,20,16,927,
20200429,242 ,0,2,00,0,3416,123,110,104,473,128,4354,
20200429,242 ,1,1,00,0,917,39,82,66,28,81,1213,
20200429,242 ,1,2,00,0,3656,124,107,101,431,145,4564,
20200429,243 ,0,1,00,0,325,10,16,7,10,11,379,
20200429,243 ,0,2,00,0,1655,37,20,17,24,92,1845,
20200429,243 ,1,1,00,0,390,12,15,8,0,45,470,
20200429,243 ,1,2,00,0,1662,35,23,18,22,100,1860,
20200429,244 ,0,1,00,0,4427,150,330,450,223,40,5620,
20200429,244 ,0,2,00,0,20754,545,740,489,1806,1135,25469,
20200429,244 ,1,1,00,0,3948,164,276,395,199,491,5473,
20200429,244 ,1,2,00,0,19930,548,793,549,1655,1080,24555,
20200429,245 ,0,1,00,0,3946,137,249,181,90,87,4690,
20200429,245 ,0,2,00,0,22767,539,642,400,693,1469,26510,
20200429,245 ,1,1,00,0,4067,139,316,199,97,530,5348,
20200429,245 ,1,2,00,0,22214,554,640,441,662,1459,25970,
20200429,246 ,0,1,00,0,148,13,85,73,32,4,355,
20200429,246 ,0,2,00,0,625,64,69,111,293,18,1180,
20200429,247 ,0,1,00,0,552,29,37,19,8,6,651,
20200429,247 ,0,2,00,0,2533,93,91,54,217,89,3077,
20200429,247 ,1,1,00,0,621,31,46,27,6,61,792,
20200429,247 ,1,2,00,0,2416,100,81,56,225,83,2961,
20200429,248 ,0,1,00,0,426,29,24,39,21,7,546,
20200429,248 ,0,2,00,0,2234,64,44,29,200,79,2650,
20200429,248 ,1,1,00,0,458,26,30,27,18,43,602,
20200429,248 ,1,2,00,0,2282,56,38,36,207,82,2701,
20200429,249 ,0,1,00,0,476,18,37,63,12,5,611,
20200429,249 ,0,2,00,0,2710,54,141,64,312,79,3360,
20200429,249 ,1,1,00,0,469,7,33,47,11,49,616,
20200429,249 ,1,2,00,0,2491,65,133,66,216,71,3042,
20200429,250 ,0,1,00,0,3101,125,229,238,61,69,3823,
20200429,250 ,0,2,00,0,20216,528,542,317,452,1460,23515,
20200429,250 ,1,1,00,0,3288,140,287,262,82,464,4523,
20200429,250 ,1,2,00,0,20871,653,545,342,504,1510,24425,
20200429,251 ,0,1,00,0,1673,170,240,270,136,73,2562,
20200429,251 ,0,2,00,0,10160,869,237,521,1243,712,13742,
20200429,251 ,1,1,00,0,1945,116,280,307,132,271,3051,
20200429,251 ,1,2,00,0,10812,838,231,551,1329,763,14524,
20200429,252 ,0,1,00,0,7200,365,939,927,614,40,10085,
20200429,252 ,0,2,00,0,36311,1642,740,1186,4954,1817,46650,
20200429,252 ,1,1,00,0,6278,446,881,731,547,753,9636,
20200429,252 ,1,2,00,0,33757,1669,787,1218,5112,1719,44262,
20200429,253 ,0,1,00,0,12224,372,1056,831,247,247,14977,
20200429,253 ,0,2,00,0,83280,2742,1459,1757,2580,4298,96116,
20200429,253 ,1,1,00,0,10559,404,917,955,305,1271,14411,
20200429,253 ,1,2,00,0,77838,2972,1560,2233,3304,4259,92166,
20200429,254 ,0,1,00,0,5367,246,834,846,348,108,7749,
20200429,254 ,0,2,00,0,37313,1842,965,1352,3186,2296,46954,
20200429,254 ,1,1,00,0,5178,249,716,777,303,618,7841,
20200429,254 ,1,2,00,0,35184,1595,868,1186,2830,2180,43843,
20200429,255 ,0,1,00,0,3900,190,485,301,92,110,5078,
20200429,255 ,0,2,00,0,32107,1497,618,727,1092,1978,38019,
20200429,255 ,1,1,00,0,3289,185,542,320,107,455,4898,
20200429,255 ,1,2,00,0,30244,1415,621,703,1164,1806,35953,
20200429,256 ,0,1,00,0,1686,53,74,33,10,29,1885,
20200429,256 ,0,2,00,0,13127,362,201,108,135,983,14916,
20200429,256 ,1,1,00,0,2100,72,88,54,8,250,2572,
20200429,256 ,1,2,00,0,15067,444,213,108,148,1096,17076,
20200429,257 ,0,1,00,0,681,18,60,53,14,6,832,
20200429,257 ,0,2,00,0,2766,79,68,97,168,93,3271,
20200429,257 ,1,1,00,0,893,25,59,54,12,78,1121,
20200429,257 ,1,2,00,0,3732,75,75,88,190,122,4282,
20200429,258 ,0,1,00,0,404,27,85,62,28,5,611,
20200429,258 ,0,2,00,0,2110,95,100,88,430,65,2888,
20200429,258 ,1,1,00,0,549,27,76,68,31,36,787,
20200429,258 ,1,2,00,0,2190,90,91,91,370,71,2903,
20200429,259 ,0,1,00,0,785,19,48,24,18,4,898,
20200429,259 ,0,2,00,0,2940,85,122,73,153,101,3474,
20200429,259 ,1,1,00,0,831,19,39,29,15,70,1003,
20200429,259 ,1,2,00,0,3276,81,100,86,164,112,3819,
20200429,260 ,0,1,00,0,174,10,18,11,5,0,218,
20200429,260 ,0,2,00,0,852,24,11,8,54,19,968,
